route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"14",11366_11,11366_1031,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"N8",11366_11,11366_10310,"DW. ŁÓDŹ DĄBROWA",,1,N8   /02,2417878,0,0
"N8",11366_11,11366_10311,"DW. ŁÓDŹ DĄBROWA",,0,N8   /03,2417871,0,0
"N8",11366_11,11366_10312,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2417872,0,0
"N8",11366_11,11366_10313,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2417878,0,0
"N8",11366_11,11366_10314,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2417872,0,0
"N8",11366_11,11366_10315,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2417878,0,0
"N8",11366_11,11366_10316,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2417872,0,0
"N8",11366_11,11366_10317,"JĘDRZEJÓW PRZEMYSŁOWY ZACHÓD",,1,N8   /03,2417877,0,0
"N8",11366_11,11366_10318,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2417870,0,0
"N8",11366_11,11366_10319,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2417878,0,0
"14",11366_11,11366_1032,"KAROLEW",,0,14   /04,2417222,0,0
"N8",11366_11,11366_10321,"N8 ZJAZD DO NOWE SADY",,1,N8   /03,2417876,0,0
"P1",11366_11,11366_10322,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2417833,0,0
"P1",11366_11,11366_10323,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2417832,0,0
"P1",11366_11,11366_10324,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2417830,0,0
"P1",11366_11,11366_10325,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2417832,0,0
"P1",11366_11,11366_10326,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2417830,0,0
"P1",11366_11,11366_10327,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2417832,0,0
"P1",11366_11,11366_10328,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2417830,0,0
"P1",11366_11,11366_10329,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2417832,0,0
"14",11366_11,11366_1033,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"P1",11366_11,11366_10330,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2417830,0,0
"P1",11366_11,11366_10331,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2417831,0,0
"P2",11366_11,11366_10332,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2417939,0,0
"P2",11366_11,11366_10333,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2417941,0,0
"P2",11366_11,11366_10334,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2417946,0,0
"P2",11366_11,11366_10335,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2417938,0,0
"P2",11366_11,11366_10336,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2417943,0,0
"P2",11366_11,11366_10337,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2417941,0,0
"P2",11366_11,11366_10338,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2417940,0,0
"P2",11366_11,11366_10339,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2417945,0,0
"14",11366_11,11366_1034,"KAROLEW",,0,14   /04,2417222,0,0
"P2",11366_11,11366_10340,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2417944,0,0
"P2",11366_11,11366_10341,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2417942,0,0
"P4",11366_11,11366_10342,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2417502,0,0
"P4",11366_11,11366_10343,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2417501,0,0
"P4",11366_11,11366_10344,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2417502,0,0
"P4",11366_11,11366_10345,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2417500,0,0
"P4",11366_11,11366_10346,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2417499,0,0
"P4",11366_11,11366_10347,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2417500,0,0
"P4",11366_11,11366_10348,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2417499,0,0
"P4",11366_11,11366_10349,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2417500,0,0
"14",11366_11,11366_1035,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"oP6",11366_11,11366_10350,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2417497,0,0
"oP6",11366_11,11366_10351,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2417498,0,0
"oP6",11366_11,11366_10352,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2417497,0,0
"oP6",11366_11,11366_10353,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2417495,0,0
"oP6",11366_11,11366_10354,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2417496,0,0
"oP6",11366_11,11366_10355,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2417495,0,0
"oP6",11366_11,11366_10356,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2417496,0,0
"oP6",11366_11,11366_10357,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2417495,0,0
"P7",11366_11,11366_10358,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2417504,0,0
"P7",11366_11,11366_10359,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2417507,0,0
"14",11366_11,11366_1036,"KAROLEW",,0,14   /04,2417222,0,0
"P7",11366_11,11366_10360,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2417505,0,0
"P7",11366_11,11366_10361,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2417506,0,0
"P7",11366_11,11366_10362,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2417503,0,0
"P7",11366_11,11366_10363,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2417510,0,0
"P7",11366_11,11366_10364,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2417509,0,0
"P7",11366_11,11366_10365,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2417508,0,0
"R11",11366_11,11366_10366,"RETKINIA",,0,R11  /01,2417824,0,0
"R11",11366_11,11366_10367,"R11 ZJAZD DO LIMANOWSKIEGO",,1,R11  /01,2417825,0,0
"R16",11366_11,11366_10368,"PL.MIKULSKIEGO",,0,R16  /01,2417828,0,0
"R16",11366_11,11366_10369,"R16 ZJAZD DO LIMANOWSKIEGO",,1,R16  /01,2417829,0,0
"14",11366_11,11366_1037,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"R24",11366_11,11366_10370,"PL. NIEPODLEGŁOŚCI",,0,R24  /01,2417928,0,0
"R24",11366_11,11366_10371,"R24 ZJAZD DO NOWE SADY",,1,R24  /01,2417929,0,0
"R26",11366_11,11366_10372,"RONDO INWALIDÓW",,0,R26  /01,2417930,0,0
"R26",11366_11,11366_10373,"R26 ZJAZD DO NOWE SADY",,1,R26  /01,2417931,0,0
"R8",11366_11,11366_10374,"TELEFONICZNA",,0,R8   /01,2417985,0,0
"R8",11366_11,11366_10375,"R8 DO ZAJEZDNI TELEFONICZNA",,1,R8   /01,2417984,0,0
"R9",11366_11,11366_10376,"PABIANICKA- ET-2",,0,R9   /01,2417975,0,0
"R9",11366_11,11366_10377,"R9 DO ZAJEZDNI CHOCIANOWICE",,1,R9   /01,2417976,0,0
"W",11366_11,11366_10378,"RONDO INWALIDÓW",,0,W    /01,2417897,0,0
"W",11366_11,11366_10379,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"14",11366_11,11366_1038,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10380,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10381,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10382,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10383,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10384,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10385,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10386,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10387,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10388,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10389,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"14",11366_11,11366_1039,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"W",11366_11,11366_10390,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10391,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10392,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10393,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10394,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10395,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10396,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10397,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10398,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10399,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"14",11366_11,11366_1040,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10400,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10401,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10402,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10403,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10404,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10405,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10406,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10407,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"W",11366_11,11366_10408,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10409,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2417903,0,0
"14",11366_11,11366_1041,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"W",11366_11,11366_10410,"RONDO INWALIDÓW",,1,W    /01,2417902,0,0
"W",11366_11,11366_10412,"W ZJAZD DO NOWE SADY",,1,W    /01,2417900,0,0
"W",11366_11,11366_10413,"RONDO INWALIDÓW",,0,W    /02,2417897,0,0
"W",11366_11,11366_10414,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10415,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10416,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10417,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10418,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10419,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"14",11366_11,11366_1042,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10420,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10421,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10422,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10423,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10424,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10425,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10426,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10427,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10428,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10429,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"14",11366_11,11366_1043,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"W",11366_11,11366_10430,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10431,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10432,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10433,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10434,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10435,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10436,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10437,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10438,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10439,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"14",11366_11,11366_1044,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10440,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10441,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10442,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10443,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10444,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2417903,0,0
"W",11366_11,11366_10445,"RONDO INWALIDÓW",,1,W    /02,2417902,0,0
"W",11366_11,11366_10446,"W ZJAZD DO NOWE SADY",,1,W    /02,2417901,0,0
"W",11366_11,11366_10447,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417898,0,0
"W",11366_11,11366_10448,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10449,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"14",11366_11,11366_1045,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"W",11366_11,11366_10450,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10451,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10452,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10453,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10454,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10456,"W ZJAZD DO NOWE SADY",,1,W    /03,2417900,0,0
"W",11366_11,11366_10457,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417898,0,0
"W",11366_11,11366_10458,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10459,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"14",11366_11,11366_1046,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10460,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10461,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10462,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10463,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10464,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10465,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10466,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10467,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10468,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10469,"W ZJAZD DO NOWE SADY",,1,W    /03,2417901,0,0
"14",11366_11,11366_1047,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2417220,0,0
"W",11366_11,11366_10470,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417898,0,0
"W",11366_11,11366_10471,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10472,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2417903,0,0
"W",11366_11,11366_10473,"RONDO INWALIDÓW",,1,W    /03,2417902,0,0
"W",11366_11,11366_10475,"W ZJAZD DO NOWE SADY",,1,W    /03,2417900,0,0
"W",11366_11,11366_10476,"RONDO INWALIDÓW",,0,W    /04,2417897,0,0
"W",11366_11,11366_10477,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10478,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10479,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"14",11366_11,11366_1048,"KAROLEW",,0,14   /04,2417222,0,0
"W",11366_11,11366_10480,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10481,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10482,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10483,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10484,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10485,"W ZJAZD DO NOWE SADY",,1,W    /04,2417901,0,0
"W",11366_11,11366_10486,"RONDO INWALIDÓW",,0,W    /04,2417897,0,0
"W",11366_11,11366_10487,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10488,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10489,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10490,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10491,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10492,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10493,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10494,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10495,"W ZJAZD DO NOWE SADY",,1,W    /04,2417901,0,0
"W",11366_11,11366_10496,"RONDO INWALIDÓW",,0,W    /04,2417897,0,0
"W",11366_11,11366_10497,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"W",11366_11,11366_10498,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10499,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2417903,0,0
"1",11366_11,11366_105,"1 DO ZAJEZDNI TELEFONICZNA",,1,1    /11,2417122,0,0
"14",11366_11,11366_1050,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /04,2417218,0,0
"W",11366_11,11366_10500,"RONDO INWALIDÓW",,1,W    /04,2417902,0,0
"W",11366_11,11366_10501,"W ZJAZD DO NOWE SADY",,1,W    /04,2417901,0,0
"Z11",11366_11,11366_10502,"CHOCIANOWICE IKEA",,0,Z11  /01,2417947,0,0
"Z11",11366_11,11366_10504,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10505,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10506,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10507,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10508,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10509,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"14",11366_11,11366_1051,"KAROLEW",,0,14   /05,2417215,0,0
"Z11",11366_11,11366_10510,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10511,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10512,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10513,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10514,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10515,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10516,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10517,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10518,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10519,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10520,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10521,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10522,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10523,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10524,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10525,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10526,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10527,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10528,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10529,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"14",11366_11,11366_1053,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2417220,0,0
"Z11",11366_11,11366_10530,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10531,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10532,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10533,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10534,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10535,"CHOCIANOWICE IKEA",,1,Z11  /01,2417950,0,0
"Z11",11366_11,11366_10536,"PL. NIEPODLEGŁOŚCI",,0,Z11  /01,2417951,0,0
"Z11",11366_11,11366_10538,"Z11 ZJAZD DO NOWE SADY",,1,Z11  /01,2417948,0,0
"Z11",11366_11,11366_10539,"CHOCIANOWICE IKEA",,0,Z11  /02,2417947,0,0
"14",11366_11,11366_1054,"KAROLEW",,0,14   /05,2417222,0,0
"Z11",11366_11,11366_10541,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10542,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10543,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10544,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10545,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10546,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10547,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10548,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10549,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"14",11366_11,11366_1055,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2417220,0,0
"Z11",11366_11,11366_10550,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10551,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10552,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10553,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10554,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10555,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10556,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10557,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10558,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10559,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"14",11366_11,11366_1056,"KAROLEW",,0,14   /05,2417222,0,0
"Z11",11366_11,11366_10560,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10561,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10562,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10563,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10564,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10565,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10566,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
"Z11",11366_11,11366_10567,"PL. NIEPODLEGŁOŚCI",,0,Z11  /02,2417951,0,0
"Z11",11366_11,11366_10568,"CHOCIANOWICE IKEA",,1,Z11  /02,2417950,0,0
